,valid_from,valid_to,value_exc_vat
15,2020-11-29T02:30:00Z,2020-11-29T03:00:00Z,8.8
16,2020-11-29T02:00:00Z,2020-11-29T02:30:00Z,9.4
17,2020-11-29T01:30:00Z,2020-11-29T02:00:00Z,9.4
18,2020-11-29T01:00:00Z,2020-11-29T01:30:00Z,10.01
19,2020-11-29T00:30:00Z,2020-11-29T01:00:00Z,10.32
20,2020-11-29T00:00:00Z,2020-11-29T00:30:00Z,9.68
21,2020-11-28T23:30:00Z,2020-11-29T00:00:00Z,9.54
22,2020-11-28T23:00:00Z,2020-11-28T23:30:00Z,9.2
23,2020-11-28T22:30:00Z,2020-11-28T23:00:00Z,8.0
24,2020-11-28T22:00:00Z,2020-11-28T22:30:00Z,9.0
25,2020-11-28T21:30:00Z,2020-11-28T22:00:00Z,8.18
26,2020-11-28T21:00:00Z,2020-11-28T21:30:00Z,9.76
27,2020-11-28T20:30:00Z,2020-11-28T21:00:00Z,9.28
28,2020-11-28T20:00:00Z,2020-11-28T20:30:00Z,9.76
29,2020-11-28T19:30:00Z,2020-11-28T20:00:00Z,8.5
30,2020-11-28T19:00:00Z,2020-11-28T19:30:00Z,11.6
31,2020-11-28T18:30:00Z,2020-11-28T19:00:00Z,23.76
32,2020-11-28T18:00:00Z,2020-11-28T18:30:00Z,26.48
33,2020-11-28T17:30:00Z,2020-11-28T18:00:00Z,28.6
34,2020-11-28T17:00:00Z,2020-11-28T17:30:00Z,29.0
35,2020-11-28T16:30:00Z,2020-11-28T17:00:00Z,26.84
36,2020-11-28T16:00:00Z,2020-11-28T16:30:00Z,22.46
37,2020-11-28T15:30:00Z,2020-11-28T16:00:00Z,9.4
38,2020-11-28T15:00:00Z,2020-11-28T15:30:00Z,8.44
39,2020-11-28T14:30:00Z,2020-11-28T15:00:00Z,9.6
40,2020-11-28T14:00:00Z,2020-11-28T14:30:00Z,10.0
41,2020-11-28T13:30:00Z,2020-11-28T14:00:00Z,10.6
42,2020-11-28T13:00:00Z,2020-11-28T13:30:00Z,11.28
43,2020-11-28T12:30:00Z,2020-11-28T13:00:00Z,11.2
44,2020-11-28T12:00:00Z,2020-11-28T12:30:00Z,11.4
45,2020-11-28T11:30:00Z,2020-11-28T12:00:00Z,10.86
46,2020-11-28T11:00:00Z,2020-11-28T11:30:00Z,10.2
47,2020-11-28T10:30:00Z,2020-11-28T11:00:00Z,10.42
48,2020-11-28T10:00:00Z,2020-11-28T10:30:00Z,10.08
49,2020-11-28T09:30:00Z,2020-11-28T10:00:00Z,10.66
50,2020-11-28T09:00:00Z,2020-11-28T09:30:00Z,9.6
51,2020-11-28T08:30:00Z,2020-11-28T09:00:00Z,11.32
52,2020-11-28T08:00:00Z,2020-11-28T08:30:00Z,8.66
53,2020-11-28T07:30:00Z,2020-11-28T08:00:00Z,9.9
54,2020-11-28T07:00:00Z,2020-11-28T07:30:00Z,8.4
55,2020-11-28T06:30:00Z,2020-11-28T07:00:00Z,8.14
56,2020-11-28T06:00:00Z,2020-11-28T06:30:00Z,8.4
57,2020-11-28T05:30:00Z,2020-11-28T06:00:00Z,8.24
58,2020-11-28T05:00:00Z,2020-11-28T05:30:00Z,7.86
59,2020-11-28T04:30:00Z,2020-11-28T05:00:00Z,7.8
60,2020-11-28T04:00:00Z,2020-11-28T04:30:00Z,7.92
61,2020-11-28T03:30:00Z,2020-11-28T04:00:00Z,7.56
62,2020-11-28T03:00:00Z,2020-11-28T03:30:00Z,7.92
63,2020-11-28T02:30:00Z,2020-11-28T03:00:00Z,8.4
64,2020-11-28T02:00:00Z,2020-11-28T02:30:00Z,8.94
65,2020-11-28T01:30:00Z,2020-11-28T02:00:00Z,9.0
66,2020-11-28T01:00:00Z,2020-11-28T01:30:00Z,9.8
67,2020-11-28T00:30:00Z,2020-11-28T01:00:00Z,9.1
68,2020-11-28T00:00:00Z,2020-11-28T00:30:00Z,9.1
69,2020-11-27T23:30:00Z,2020-11-28T00:00:00Z,10.0
70,2020-11-27T23:00:00Z,2020-11-27T23:30:00Z,9.6
71,2020-11-27T22:30:00Z,2020-11-27T23:00:00Z,7.6
72,2020-11-27T22:00:00Z,2020-11-27T22:30:00Z,10.42
73,2020-11-27T21:30:00Z,2020-11-27T22:00:00Z,7.6
74,2020-11-27T21:00:00Z,2020-11-27T21:30:00Z,10.4
75,2020-11-27T20:30:00Z,2020-11-27T21:00:00Z,8.87
76,2020-11-27T20:00:00Z,2020-11-27T20:30:00Z,10.8
77,2020-11-27T19:30:00Z,2020-11-27T20:00:00Z,9.92
78,2020-11-27T19:00:00Z,2020-11-27T19:30:00Z,10.72
79,2020-11-27T18:30:00Z,2020-11-27T19:00:00Z,23.52
80,2020-11-27T18:00:00Z,2020-11-27T18:30:00Z,28.48
81,2020-11-27T17:30:00Z,2020-11-27T18:00:00Z,33.33
82,2020-11-27T17:00:00Z,2020-11-27T17:30:00Z,33.33
83,2020-11-27T16:30:00Z,2020-11-27T17:00:00Z,33.33
84,2020-11-27T16:00:00Z,2020-11-27T16:30:00Z,28.0
85,2020-11-27T15:30:00Z,2020-11-27T16:00:00Z,16.0
86,2020-11-27T15:00:00Z,2020-11-27T15:30:00Z,13.0
87,2020-11-27T14:30:00Z,2020-11-27T15:00:00Z,13.2
88,2020-11-27T14:00:00Z,2020-11-27T14:30:00Z,13.6
89,2020-11-27T13:30:00Z,2020-11-27T14:00:00Z,13.0
90,2020-11-27T13:00:00Z,2020-11-27T13:30:00Z,13.7
91,2020-11-27T12:30:00Z,2020-11-27T13:00:00Z,13.0
92,2020-11-27T12:00:00Z,2020-11-27T12:30:00Z,13.22
93,2020-11-27T11:30:00Z,2020-11-27T12:00:00Z,13.22
94,2020-11-27T11:00:00Z,2020-11-27T11:30:00Z,13.22
95,2020-11-27T10:30:00Z,2020-11-27T11:00:00Z,13.8
96,2020-11-27T10:00:00Z,2020-11-27T10:30:00Z,13.8
97,2020-11-27T09:30:00Z,2020-11-27T10:00:00Z,13.8
98,2020-11-27T09:00:00Z,2020-11-27T09:30:00Z,13.6
99,2020-11-27T08:30:00Z,2020-11-27T09:00:00Z,14.56
0,2020-11-27T08:00:00Z,2020-11-27T08:30:00Z,14.08
1,2020-11-27T07:30:00Z,2020-11-27T08:00:00Z,17.22
2,2020-11-27T07:00:00Z,2020-11-27T07:30:00Z,12.0
3,2020-11-27T06:30:00Z,2020-11-27T07:00:00Z,10.96
4,2020-11-27T06:00:00Z,2020-11-27T06:30:00Z,11.0
5,2020-11-27T05:30:00Z,2020-11-27T06:00:00Z,9.76
6,2020-11-27T05:00:00Z,2020-11-27T05:30:00Z,9.18
7,2020-11-27T04:30:00Z,2020-11-27T05:00:00Z,7.8
8,2020-11-27T04:00:00Z,2020-11-27T04:30:00Z,8.0
9,2020-11-27T03:30:00Z,2020-11-27T04:00:00Z,7.2
10,2020-11-27T03:00:00Z,2020-11-27T03:30:00Z,8.32
11,2020-11-27T02:30:00Z,2020-11-27T03:00:00Z,7.2
12,2020-11-27T02:00:00Z,2020-11-27T02:30:00Z,7.56
13,2020-11-27T01:30:00Z,2020-11-27T02:00:00Z,7.36
14,2020-11-27T01:00:00Z,2020-11-27T01:30:00Z,7.96
15,2020-11-27T00:30:00Z,2020-11-27T01:00:00Z,8.4
16,2020-11-27T00:00:00Z,2020-11-27T00:30:00Z,7.76
17,2020-11-26T23:30:00Z,2020-11-27T00:00:00Z,7.96
18,2020-11-26T23:00:00Z,2020-11-26T23:30:00Z,8.2
19,2020-11-26T22:30:00Z,2020-11-26T23:00:00Z,7.12
20,2020-11-26T22:00:00Z,2020-11-26T22:30:00Z,10.06
21,2020-11-26T21:30:00Z,2020-11-26T22:00:00Z,8.22
22,2020-11-26T21:00:00Z,2020-11-26T21:30:00Z,10.05
23,2020-11-26T20:30:00Z,2020-11-26T21:00:00Z,9.6
24,2020-11-26T20:00:00Z,2020-11-26T20:30:00Z,11.6
25,2020-11-26T19:30:00Z,2020-11-26T20:00:00Z,11.6
26,2020-11-26T19:00:00Z,2020-11-26T19:30:00Z,16.1
27,2020-11-26T18:30:00Z,2020-11-26T19:00:00Z,30.8
28,2020-11-26T18:00:00Z,2020-11-26T18:30:00Z,33.33
29,2020-11-26T17:30:00Z,2020-11-26T18:00:00Z,33.33
30,2020-11-26T17:00:00Z,2020-11-26T17:30:00Z,33.33
31,2020-11-26T16:30:00Z,2020-11-26T17:00:00Z,33.33
32,2020-11-26T16:00:00Z,2020-11-26T16:30:00Z,28.32
33,2020-11-26T15:30:00Z,2020-11-26T16:00:00Z,15.04
34,2020-11-26T15:00:00Z,2020-11-26T15:30:00Z,11.6
35,2020-11-26T14:30:00Z,2020-11-26T15:00:00Z,11.6
36,2020-11-26T14:00:00Z,2020-11-26T14:30:00Z,11.2
37,2020-11-26T13:30:00Z,2020-11-26T14:00:00Z,11.2
38,2020-11-26T13:00:00Z,2020-11-26T13:30:00Z,10.88
39,2020-11-26T12:30:00Z,2020-11-26T13:00:00Z,10.24
40,2020-11-26T12:00:00Z,2020-11-26T12:30:00Z,10.24
41,2020-11-26T11:30:00Z,2020-11-26T12:00:00Z,9.8
42,2020-11-26T11:00:00Z,2020-11-26T11:30:00Z,9.8
43,2020-11-26T10:30:00Z,2020-11-26T11:00:00Z,10.0
44,2020-11-26T10:00:00Z,2020-11-26T10:30:00Z,10.8
45,2020-11-26T09:30:00Z,2020-11-26T10:00:00Z,10.4
46,2020-11-26T09:00:00Z,2020-11-26T09:30:00Z,10.88
47,2020-11-26T08:30:00Z,2020-11-26T09:00:00Z,11.2
48,2020-11-26T08:00:00Z,2020-11-26T08:30:00Z,11.84
49,2020-11-26T07:30:00Z,2020-11-26T08:00:00Z,12.48
50,2020-11-26T07:00:00Z,2020-11-26T07:30:00Z,10.24
51,2020-11-26T06:30:00Z,2020-11-26T07:00:00Z,10.0
52,2020-11-26T06:00:00Z,2020-11-26T06:30:00Z,10.4
53,2020-11-26T05:30:00Z,2020-11-26T06:00:00Z,8.6
54,2020-11-26T05:00:00Z,2020-11-26T05:30:00Z,8.08
55,2020-11-26T04:30:00Z,2020-11-26T05:00:00Z,7.6
56,2020-11-26T04:00:00Z,2020-11-26T04:30:00Z,7.6
57,2020-11-26T03:30:00Z,2020-11-26T04:00:00Z,7.04
58,2020-11-26T03:00:00Z,2020-11-26T03:30:00Z,7.94
59,2020-11-26T02:30:00Z,2020-11-26T03:00:00Z,7.2
60,2020-11-26T02:00:00Z,2020-11-26T02:30:00Z,7.68
61,2020-11-26T01:30:00Z,2020-11-26T02:00:00Z,7.6
62,2020-11-26T01:00:00Z,2020-11-26T01:30:00Z,8.0
63,2020-11-26T00:30:00Z,2020-11-26T01:00:00Z,8.0
64,2020-11-26T00:00:00Z,2020-11-26T00:30:00Z,7.2
65,2020-11-25T23:30:00Z,2020-11-26T00:00:00Z,6.8
66,2020-11-25T23:00:00Z,2020-11-25T23:30:00Z,8.0
67,2020-11-25T22:30:00Z,2020-11-25T23:00:00Z,5.4
68,2020-11-25T22:00:00Z,2020-11-25T22:30:00Z,8.0
69,2020-11-25T21:30:00Z,2020-11-25T22:00:00Z,7.84
70,2020-11-25T21:00:00Z,2020-11-25T21:30:00Z,9.0
71,2020-11-25T20:30:00Z,2020-11-25T21:00:00Z,8.8
72,2020-11-25T20:00:00Z,2020-11-25T20:30:00Z,9.46
73,2020-11-25T19:30:00Z,2020-11-25T20:00:00Z,9.2
74,2020-11-25T19:00:00Z,2020-11-25T19:30:00Z,10.95
75,2020-11-25T18:30:00Z,2020-11-25T19:00:00Z,23.94
76,2020-11-25T18:00:00Z,2020-11-25T18:30:00Z,27.0
77,2020-11-25T17:30:00Z,2020-11-25T18:00:00Z,30.98
78,2020-11-25T17:00:00Z,2020-11-25T17:30:00Z,30.8
79,2020-11-25T16:30:00Z,2020-11-25T17:00:00Z,26.08
80,2020-11-25T16:00:00Z,2020-11-25T16:30:00Z,22.04
81,2020-11-25T15:30:00Z,2020-11-25T16:00:00Z,10.8
82,2020-11-25T15:00:00Z,2020-11-25T15:30:00Z,9.89
83,2020-11-25T14:30:00Z,2020-11-25T15:00:00Z,9.4
84,2020-11-25T14:00:00Z,2020-11-25T14:30:00Z,9.6
85,2020-11-25T13:30:00Z,2020-11-25T14:00:00Z,9.52
86,2020-11-25T13:00:00Z,2020-11-25T13:30:00Z,9.66
87,2020-11-25T12:30:00Z,2020-11-25T13:00:00Z,9.44
88,2020-11-25T12:00:00Z,2020-11-25T12:30:00Z,9.44
89,2020-11-25T11:30:00Z,2020-11-25T12:00:00Z,9.4
90,2020-11-25T11:00:00Z,2020-11-25T11:30:00Z,9.4
91,2020-11-25T10:30:00Z,2020-11-25T11:00:00Z,9.54
92,2020-11-25T10:00:00Z,2020-11-25T10:30:00Z,9.54
93,2020-11-25T09:30:00Z,2020-11-25T10:00:00Z,9.4
94,2020-11-25T09:00:00Z,2020-11-25T09:30:00Z,9.44
95,2020-11-25T08:30:00Z,2020-11-25T09:00:00Z,9.8
96,2020-11-25T08:00:00Z,2020-11-25T08:30:00Z,9.8
97,2020-11-25T07:30:00Z,2020-11-25T08:00:00Z,10.16
98,2020-11-25T07:00:00Z,2020-11-25T07:30:00Z,8.32
99,2020-11-25T06:30:00Z,2020-11-25T07:00:00Z,8.66
0,2020-11-25T06:00:00Z,2020-11-25T06:30:00Z,9.4
1,2020-11-25T05:30:00Z,2020-11-25T06:00:00Z,8.0
2,2020-11-25T05:00:00Z,2020-11-25T05:30:00Z,7.82
3,2020-11-25T04:30:00Z,2020-11-25T05:00:00Z,6.8
4,2020-11-25T04:00:00Z,2020-11-25T04:30:00Z,6.88
5,2020-11-25T03:30:00Z,2020-11-25T04:00:00Z,6.8
6,2020-11-25T03:00:00Z,2020-11-25T03:30:00Z,7.52
7,2020-11-25T02:30:00Z,2020-11-25T03:00:00Z,7.2
8,2020-11-25T02:00:00Z,2020-11-25T02:30:00Z,7.6
9,2020-11-25T01:30:00Z,2020-11-25T02:00:00Z,7.4
10,2020-11-25T01:00:00Z,2020-11-25T01:30:00Z,8.0
11,2020-11-25T00:30:00Z,2020-11-25T01:00:00Z,7.2
12,2020-11-25T00:00:00Z,2020-11-25T00:30:00Z,7.2
13,2020-11-24T23:30:00Z,2020-11-25T00:00:00Z,7.6
14,2020-11-24T23:00:00Z,2020-11-24T23:30:00Z,8.0
15,2020-11-24T22:30:00Z,2020-11-24T23:00:00Z,7.0
16,2020-11-24T22:00:00Z,2020-11-24T22:30:00Z,8.0
17,2020-11-24T21:30:00Z,2020-11-24T22:00:00Z,8.2
18,2020-11-24T21:00:00Z,2020-11-24T21:30:00Z,8.8
19,2020-11-24T20:30:00Z,2020-11-24T21:00:00Z,8.56
20,2020-11-24T20:00:00Z,2020-11-24T20:30:00Z,8.24
21,2020-11-24T19:30:00Z,2020-11-24T20:00:00Z,8.0
22,2020-11-24T19:00:00Z,2020-11-24T19:30:00Z,10.0
23,2020-11-24T18:30:00Z,2020-11-24T19:00:00Z,20.56
24,2020-11-24T18:00:00Z,2020-11-24T18:30:00Z,22.72
25,2020-11-24T17:30:00Z,2020-11-24T18:00:00Z,23.62
26,2020-11-24T17:00:00Z,2020-11-24T17:30:00Z,23.88
27,2020-11-24T16:30:00Z,2020-11-24T17:00:00Z,23.6
28,2020-11-24T16:00:00Z,2020-11-24T16:30:00Z,20.4
29,2020-11-24T15:30:00Z,2020-11-24T16:00:00Z,9.62
30,2020-11-24T15:00:00Z,2020-11-24T15:30:00Z,8.8
31,2020-11-24T14:30:00Z,2020-11-24T15:00:00Z,8.0
32,2020-11-24T14:00:00Z,2020-11-24T14:30:00Z,9.0
33,2020-11-24T13:30:00Z,2020-11-24T14:00:00Z,8.4
34,2020-11-24T13:00:00Z,2020-11-24T13:30:00Z,8.8
35,2020-11-24T12:30:00Z,2020-11-24T13:00:00Z,8.56
36,2020-11-24T12:00:00Z,2020-11-24T12:30:00Z,8.4
37,2020-11-24T11:30:00Z,2020-11-24T12:00:00Z,8.22
38,2020-11-24T11:00:00Z,2020-11-24T11:30:00Z,8.23
39,2020-11-24T10:30:00Z,2020-11-24T11:00:00Z,8.16
40,2020-11-24T10:00:00Z,2020-11-24T10:30:00Z,8.8
41,2020-11-24T09:30:00Z,2020-11-24T10:00:00Z,8.64
42,2020-11-24T09:00:00Z,2020-11-24T09:30:00Z,9.36
43,2020-11-24T08:30:00Z,2020-11-24T09:00:00Z,9.76
44,2020-11-24T08:00:00Z,2020-11-24T08:30:00Z,10.0
45,2020-11-24T07:30:00Z,2020-11-24T08:00:00Z,10.52
46,2020-11-24T07:00:00Z,2020-11-24T07:30:00Z,8.38
47,2020-11-24T06:30:00Z,2020-11-24T07:00:00Z,9.24
48,2020-11-24T06:00:00Z,2020-11-24T06:30:00Z,8.8
49,2020-11-24T05:30:00Z,2020-11-24T06:00:00Z,7.0
50,2020-11-24T05:00:00Z,2020-11-24T05:30:00Z,6.24
51,2020-11-24T04:30:00Z,2020-11-24T05:00:00Z,5.88
52,2020-11-24T04:00:00Z,2020-11-24T04:30:00Z,5.44
53,2020-11-24T03:30:00Z,2020-11-24T04:00:00Z,5.88
54,2020-11-24T03:00:00Z,2020-11-24T03:30:00Z,6.4
55,2020-11-24T02:30:00Z,2020-11-24T03:00:00Z,5.28
56,2020-11-24T02:00:00Z,2020-11-24T02:30:00Z,6.02
57,2020-11-24T01:30:00Z,2020-11-24T02:00:00Z,6.1
58,2020-11-24T01:00:00Z,2020-11-24T01:30:00Z,7.06
59,2020-11-24T00:30:00Z,2020-11-24T01:00:00Z,7.0
60,2020-11-24T00:00:00Z,2020-11-24T00:30:00Z,6.06
61,2020-11-23T23:30:00Z,2020-11-24T00:00:00Z,6.18
62,2020-11-23T23:00:00Z,2020-11-23T23:30:00Z,7.04
63,2020-11-23T22:30:00Z,2020-11-23T23:00:00Z,5.36
64,2020-11-23T22:00:00Z,2020-11-23T22:30:00Z,9.0
65,2020-11-23T21:30:00Z,2020-11-23T22:00:00Z,7.2
66,2020-11-23T21:00:00Z,2020-11-23T21:30:00Z,9.28
67,2020-11-23T20:30:00Z,2020-11-23T21:00:00Z,8.08
68,2020-11-23T20:00:00Z,2020-11-23T20:30:00Z,8.4
69,2020-11-23T19:30:00Z,2020-11-23T20:00:00Z,9.34
70,2020-11-23T19:00:00Z,2020-11-23T19:30:00Z,9.2
71,2020-11-23T18:30:00Z,2020-11-23T19:00:00Z,21.2
72,2020-11-23T18:00:00Z,2020-11-23T18:30:00Z,24.0
73,2020-11-23T17:30:00Z,2020-11-23T18:00:00Z,23.6
74,2020-11-23T17:00:00Z,2020-11-23T17:30:00Z,23.84
75,2020-11-23T16:30:00Z,2020-11-23T17:00:00Z,25.0
76,2020-11-23T16:00:00Z,2020-11-23T16:30:00Z,20.4
77,2020-11-23T15:30:00Z,2020-11-23T16:00:00Z,9.6
78,2020-11-23T15:00:00Z,2020-11-23T15:30:00Z,8.4
79,2020-11-23T14:30:00Z,2020-11-23T15:00:00Z,8.8
80,2020-11-23T14:00:00Z,2020-11-23T14:30:00Z,9.6
81,2020-11-23T13:30:00Z,2020-11-23T14:00:00Z,8.8
82,2020-11-23T13:00:00Z,2020-11-23T13:30:00Z,9.6
83,2020-11-23T12:30:00Z,2020-11-23T13:00:00Z,8.0
84,2020-11-23T12:00:00Z,2020-11-23T12:30:00Z,8.16
85,2020-11-23T11:30:00Z,2020-11-23T12:00:00Z,7.84
86,2020-11-23T11:00:00Z,2020-11-23T11:30:00Z,8.28
87,2020-11-23T10:30:00Z,2020-11-23T11:00:00Z,7.84
88,2020-11-23T10:00:00Z,2020-11-23T10:30:00Z,9.12
89,2020-11-23T09:30:00Z,2020-11-23T10:00:00Z,9.2
90,2020-11-23T09:00:00Z,2020-11-23T09:30:00Z,10.0
91,2020-11-23T08:30:00Z,2020-11-23T09:00:00Z,10.72
92,2020-11-23T08:00:00Z,2020-11-23T08:30:00Z,11.0
93,2020-11-23T07:30:00Z,2020-11-23T08:00:00Z,11.86
94,2020-11-23T07:00:00Z,2020-11-23T07:30:00Z,9.76
95,2020-11-23T06:30:00Z,2020-11-23T07:00:00Z,10.0
96,2020-11-23T06:00:00Z,2020-11-23T06:30:00Z,10.6
97,2020-11-23T05:30:00Z,2020-11-23T06:00:00Z,8.8
98,2020-11-23T05:00:00Z,2020-11-23T05:30:00Z,8.1
99,2020-11-23T04:30:00Z,2020-11-23T05:00:00Z,8.0
0,2020-11-23T04:00:00Z,2020-11-23T04:30:00Z,8.0
1,2020-11-23T03:30:00Z,2020-11-23T04:00:00Z,7.0
2,2020-11-23T03:00:00Z,2020-11-23T03:30:00Z,7.2
3,2020-11-23T02:30:00Z,2020-11-23T03:00:00Z,6.8
4,2020-11-23T02:00:00Z,2020-11-23T02:30:00Z,6.8
5,2020-11-23T01:30:00Z,2020-11-23T02:00:00Z,7.0
6,2020-11-23T01:00:00Z,2020-11-23T01:30:00Z,7.18
7,2020-11-23T00:30:00Z,2020-11-23T01:00:00Z,7.4
8,2020-11-23T00:00:00Z,2020-11-23T00:30:00Z,7.0
9,2020-11-22T23:30:00Z,2020-11-23T00:00:00Z,7.0
10,2020-11-22T23:00:00Z,2020-11-22T23:30:00Z,7.14
11,2020-11-22T22:30:00Z,2020-11-22T23:00:00Z,6.98
12,2020-11-22T22:00:00Z,2020-11-22T22:30:00Z,7.6
13,2020-11-22T21:30:00Z,2020-11-22T22:00:00Z,7.0
14,2020-11-22T21:00:00Z,2020-11-22T21:30:00Z,7.8
15,2020-11-22T20:30:00Z,2020-11-22T21:00:00Z,7.58
16,2020-11-22T20:00:00Z,2020-11-22T20:30:00Z,8.42
17,2020-11-22T19:30:00Z,2020-11-22T20:00:00Z,8.42
18,2020-11-22T19:00:00Z,2020-11-22T19:30:00Z,9.6
19,2020-11-22T18:30:00Z,2020-11-22T19:00:00Z,21.76
20,2020-11-22T18:00:00Z,2020-11-22T18:30:00Z,24.0
21,2020-11-22T17:30:00Z,2020-11-22T18:00:00Z,26.06
22,2020-11-22T17:00:00Z,2020-11-22T17:30:00Z,27.02
23,2020-11-22T16:30:00Z,2020-11-22T17:00:00Z,24.24
24,2020-11-22T16:00:00Z,2020-11-22T16:30:00Z,20.8
25,2020-11-22T15:30:00Z,2020-11-22T16:00:00Z,7.2
26,2020-11-22T15:00:00Z,2020-11-22T15:30:00Z,7.2
27,2020-11-22T14:30:00Z,2020-11-22T15:00:00Z,8.0
28,2020-11-22T14:00:00Z,2020-11-22T14:30:00Z,8.38
29,2020-11-22T13:30:00Z,2020-11-22T14:00:00Z,8.2
30,2020-11-22T13:00:00Z,2020-11-22T13:30:00Z,8.64
31,2020-11-22T12:30:00Z,2020-11-22T13:00:00Z,8.24
32,2020-11-22T12:00:00Z,2020-11-22T12:30:00Z,7.86
33,2020-11-22T11:30:00Z,2020-11-22T12:00:00Z,8.84
34,2020-11-22T11:00:00Z,2020-11-22T11:30:00Z,8.98
35,2020-11-22T10:30:00Z,2020-11-22T11:00:00Z,8.72
36,2020-11-22T10:00:00Z,2020-11-22T10:30:00Z,8.4
37,2020-11-22T09:30:00Z,2020-11-22T10:00:00Z,8.8
38,2020-11-22T09:00:00Z,2020-11-22T09:30:00Z,8.3
39,2020-11-22T08:30:00Z,2020-11-22T09:00:00Z,7.8
40,2020-11-22T08:00:00Z,2020-11-22T08:30:00Z,6.48
41,2020-11-22T07:30:00Z,2020-11-22T08:00:00Z,6.4
42,2020-11-22T07:00:00Z,2020-11-22T07:30:00Z,5.0
43,2020-11-22T06:30:00Z,2020-11-22T07:00:00Z,7.02
44,2020-11-22T06:00:00Z,2020-11-22T06:30:00Z,6.4
45,2020-11-22T05:30:00Z,2020-11-22T06:00:00Z,6.0
46,2020-11-22T05:00:00Z,2020-11-22T05:30:00Z,5.9
47,2020-11-22T04:30:00Z,2020-11-22T05:00:00Z,5.8
48,2020-11-22T04:00:00Z,2020-11-22T04:30:00Z,5.8
49,2020-11-22T03:30:00Z,2020-11-22T04:00:00Z,5.7
50,2020-11-22T03:00:00Z,2020-11-22T03:30:00Z,5.8
51,2020-11-22T02:30:00Z,2020-11-22T03:00:00Z,5.8
52,2020-11-22T02:00:00Z,2020-11-22T02:30:00Z,6.4
53,2020-11-22T01:30:00Z,2020-11-22T02:00:00Z,6.0
54,2020-11-22T01:00:00Z,2020-11-22T01:30:00Z,7.02
55,2020-11-22T00:30:00Z,2020-11-22T01:00:00Z,6.8
56,2020-11-22T00:00:00Z,2020-11-22T00:30:00Z,6.16
57,2020-11-21T23:30:00Z,2020-11-22T00:00:00Z,6.8
58,2020-11-21T23:00:00Z,2020-11-21T23:30:00Z,7.82
59,2020-11-21T22:30:00Z,2020-11-21T23:00:00Z,5.44
60,2020-11-21T22:00:00Z,2020-11-21T22:30:00Z,7.8
61,2020-11-21T21:30:00Z,2020-11-21T22:00:00Z,6.4
62,2020-11-21T21:00:00Z,2020-11-21T21:30:00Z,8.4
63,2020-11-21T20:30:00Z,2020-11-21T21:00:00Z,8.0
64,2020-11-21T20:00:00Z,2020-11-21T20:30:00Z,8.76
65,2020-11-21T19:30:00Z,2020-11-21T20:00:00Z,7.8
66,2020-11-21T19:00:00Z,2020-11-21T19:30:00Z,9.7
67,2020-11-21T18:30:00Z,2020-11-21T19:00:00Z,21.52
68,2020-11-21T18:00:00Z,2020-11-21T18:30:00Z,23.8
69,2020-11-21T17:30:00Z,2020-11-21T18:00:00Z,25.58
70,2020-11-21T17:00:00Z,2020-11-21T17:30:00Z,25.54
71,2020-11-21T16:30:00Z,2020-11-21T17:00:00Z,25.0
72,2020-11-21T16:00:00Z,2020-11-21T16:30:00Z,21.36
73,2020-11-21T15:30:00Z,2020-11-21T16:00:00Z,8.0
74,2020-11-21T15:00:00Z,2020-11-21T15:30:00Z,7.92
75,2020-11-21T14:30:00Z,2020-11-21T15:00:00Z,8.2
76,2020-11-21T14:00:00Z,2020-11-21T14:30:00Z,8.4
77,2020-11-21T13:30:00Z,2020-11-21T14:00:00Z,8.6
78,2020-11-21T13:00:00Z,2020-11-21T13:30:00Z,8.56
79,2020-11-21T12:30:00Z,2020-11-21T13:00:00Z,8.06
80,2020-11-21T12:00:00Z,2020-11-21T12:30:00Z,8.08
81,2020-11-21T11:30:00Z,2020-11-21T12:00:00Z,7.8
82,2020-11-21T11:00:00Z,2020-11-21T11:30:00Z,8.0
83,2020-11-21T10:30:00Z,2020-11-21T11:00:00Z,9.52
84,2020-11-21T10:00:00Z,2020-11-21T10:30:00Z,9.92
85,2020-11-21T09:30:00Z,2020-11-21T10:00:00Z,9.4
86,2020-11-21T09:00:00Z,2020-11-21T09:30:00Z,8.84
87,2020-11-21T08:30:00Z,2020-11-21T09:00:00Z,8.8
88,2020-11-21T08:00:00Z,2020-11-21T08:30:00Z,5.6
89,2020-11-21T07:30:00Z,2020-11-21T08:00:00Z,7.08
90,2020-11-21T07:00:00Z,2020-11-21T07:30:00Z,5.0
91,2020-11-21T06:30:00Z,2020-11-21T07:00:00Z,5.44
92,2020-11-21T06:00:00Z,2020-11-21T06:30:00Z,4.4
93,2020-11-21T05:30:00Z,2020-11-21T06:00:00Z,4.82
94,2020-11-21T05:00:00Z,2020-11-21T05:30:00Z,4.2
95,2020-11-21T04:30:00Z,2020-11-21T05:00:00Z,4.48
96,2020-11-21T04:00:00Z,2020-11-21T04:30:00Z,4.56
97,2020-11-21T03:30:00Z,2020-11-21T04:00:00Z,3.96
98,2020-11-21T03:00:00Z,2020-11-21T03:30:00Z,4.64
99,2020-11-21T02:30:00Z,2020-11-21T03:00:00Z,4.7
0,2020-11-21T02:00:00Z,2020-11-21T02:30:00Z,5.2
1,2020-11-21T01:30:00Z,2020-11-21T02:00:00Z,5.16
2,2020-11-21T01:00:00Z,2020-11-21T01:30:00Z,5.6
